"t"	"glc"	"gln"	"cys2o"	"xct"	"ros[t]"	"ca[t]"	"gsh[t]"	"gssg[t]"	"nadph[t]"	"cys2[t]"	"cys[t]"	"pptaseRed[t]"	"rtkPhos[t]"	"glu[t]"	"ros'[t]"	"ca'[t]"	"gsh'[t]"	"gssg'[t]"	"nadph'[t]"	"cys2'[t]"	"cys'[t]"	"pptaseRed'[t]"	"rtkPhos'[t]"	"glu'[t]"
226	12	2000	200	3	0.8013734820990206	0.9013735991839582	112.02536369523526	1475.6189690661133	0.05227105568782106	109.39287875056313	867.9069749784177	0.05829713871969182	0.014641904992438446	1906.0284291945181	-1.1355684168527599e-7	-1.1660346615206109e-7	0.000028579468902016867	0.0023150082282193916	-5.7051549841710906e-8	0.00012086892811513338	0.00001343619913016985	9.660620397127092e-9	-2.153133346408161e-9	-0.000010355035935409635
227	12	2000	200	3	0.8013733700481781	0.901373484130544	112.02539189656916	1475.6212533703945	0.05227099939341475	109.39299801754947	867.9069882558296	0.05829714825238128	0.014641902867916994	1906.0284190110551	-1.1056135141254645e-7	-1.1352116262267203e-7	0.000027827290381350973	0.0022539008484832018	-5.554458333755905e-8	0.00011768095988888123	0.000013128061074670473	9.406151070126596e-9	-2.096248420154631e-9	-0.000010006403314558485
228	12	2000	200	3	0.8013732609433016	0.9013733721060324	112.02541935799896	1475.6234774688394	0.05227094458401327	109.39311414431354	867.9070012534128	0.05829715753477903	0.014641900799263882	1906.0284091926846	-1.0766490953146671e-7	-1.1054566072338923e-7	0.000027099660668006623	0.0021945965559413186	-5.408154017271611e-8	0.00011458848357601375	0.000012876541798135763	9.160036945888936e-9	-2.0413966654298514e-9	-9.624850701641742e-6
229	12	2000	200	3	0.8013731546917244	0.9013732630002721	112.02544610065583	1475.6256429164114	0.052270891221468684	109.39322721227292	867.9070140149813	0.05829716657431681	0.014641898784365755	1906.0283997402278	-1.0484999759779465e-7	-1.0768013544581685e-7	0.000026388224191363704	0.0021365062539561216	-5.264872245484559e-8	0.00011155809019280864	0.000012647174989130507	8.919957538416047e-9	-1.9886690914026582e-9	-9.286525593544607e-6
230	12	2000	200	3	0.8013730512188323	0.9013731567200259	112.0254721405016	1475.6277509696122	0.052270839274518456	109.39333728594336	867.9070265511286	0.058297175376754336	0.014641896821448324	1906.0283906161683	-1.0210803622003232e-7	-1.0489319176310554e-7	0.00002569450562081781	0.002079845163514971	-5.1251223575303714e-8	0.00010860202551946133	0.00001242683052929999	8.685950369821197e-9	-1.9374037373931524e-9	-8.963211440705353e-6
231	12	2000	200	3	0.8013729504511531	0.9013730531882187	112.02549749574356	1475.62980309677	0.05227078870693039	109.39344444187365	867.9070388720638	0.05829718394828323	0.014641894909082348	1906.0283818105686	-9.943957156473712e-8	-1.021832577735671e-7	0.00002501901653010278	0.0020246541678885645	-4.988999814514116e-8	0.00010572260993075091	0.000012216750559960055	8.458140262367435e-9	-1.8875661829409773e-9	-8.649605875282112e-6
232	12	2000	200	3	0.8013728523151903	0.9013729523278405	112.02552218461116	1475.6318007679795	0.052270739482431015	109.39354875671292	867.9070509880513	0.058297192295100546	0.014641893045840026	1906.0283733137203	-9.684460363190905e-8	-9.955033347720152e-8	0.000024361756919218614	0.0019709332670769025	-4.856504616435791e-8	0.00010291984342667741	0.000012016935081110704	8.236527216054763e-9	-1.839156428046132e-9	-8.345708897274885e-6
233	12	2000	200	3	0.8013727567374469	0.9013728540618818	112.0255462253339	1475.6337454533357	0.0522706915647469	109.3936503071102	867.9070629093554	0.05829720042340335	0.014641891230293557	1906.0283651159145	-9.432313242154813e-8	-9.699441887400879e-8	0.000023722726788165313	0.0019186824610799849	-4.727636763295398e-8	0.00010019372600724082	0.000011827384092751933	8.021111230883179e-9	-1.7921744727086177e-9	-8.05152050668367e-6
234	12	2000	200	3	0.8013726636444265	0.9013727583133329	112.02556963614123	1475.6356386229334	0.0522706449176046	109.39374916971462	867.907074646241	0.058297208339388694	0.014641889461015146	1906.0283572074432	-9.187515793365433e-8	-9.45155139639889e-8	0.000023101926136942877	0.001867901749897811	-4.6023962550929363e-8	0.00009754425767244115	0.000011648097594883744	7.811892306852685e-9	-1.7466203169284336e-9	-7.767040703508467e-6
235	12	2000	200	3	0.8013725729626322	0.901372665005184	112.02559243526267	1475.6374817468673	0.052270599504730654	109.39384542117524	867.9070862089721	0.05829721604925365	0.014641887736576991	1906.028349578597	-8.950068016822767e-8	-9.211361874714189e-8	0.000022499354965551306	0.0018185911335303819	-4.480783091828406e-8	0.00009497143842227838	0.000011479075587506138	7.608870443963279e-9	-1.70249396070558e-9	-7.492269487749276e-6
236	12	2000	200	3	0.8013724846185672	0.9013725740604255	112.02561464092766	1475.639276295232	0.05227055528985162	109.39393913814116	867.9070976078136	0.05829722355919527	0.014641886055551293	1906.0283422196678	-8.719969912526815e-8	-8.978873322346772e-8	0.000021915013273990596	0.0017707506119776966	-4.362797273501807e-8	0.00009247526825675252	0.000011320318070619112	7.4120456422149625e-9	-1.659795404040057e-9	-7.2272068594060985e-6
237	12	2000	200	3	0.8013723985835011	0.9013724854807896	112.02563626480729	1475.6410235779335	0.052270512240105205	109.394030388065	867.9071087696418	0.058297230872567704	0.014641884418147271	1906.028335094673	-8.486415173189216e-8	-8.735207592902466e-8	0.00002133286476362403	0.0017239678692906614	-4.247552586745976e-8	0.00009003218027310125	0.00001097234706978606	7.2145128301028245e-9	-1.6146026775639088e-9	-7.035977496402164e-6
238	12	2000	200	3	0.8013723148739504	0.9013723993414319	112.02565731097167	1475.6427246212197	0.05227047032905915	109.39411922260933	867.9071195456783	0.058297237989650134	0.014641882826087587	1906.0283281377465	-8.256378853701326e-8	-8.493528177206608e-8	0.000020761717927985686	0.0016783158563163576	-4.135147849670953e-8	0.0000876470803442158	0.000010577611725185976	7.020409296088886e-9	-1.5696712987384017e-9	-6.8824696402888846e-6
239	12	2000	200	3	0.8013722334382457	0.9013723155929416	112.025677792751	1475.6443806039529	0.05227042952732372	109.39420570256962	867.907129920637	0.05829724491490082	0.014641881278495451	1906.0283213205457	-8.031646008922783e-8	-8.25703410715044e-8	0.00002020409465662738	0.001633846763542517	-4.025690460622762e-8	0.00008532301220512162	0.000010170191465504246	6.8308493229284275e-9	-1.5256675844239225e-9	-6.756525700388019e-6
240	12	2000	200	3	0.8013721542233521	0.9013722341834652	112.02569772366884	1475.6459927090536	0.05227038980542544	109.39428988897767	867.9071398818329	0.058297251652863306	0.014641879774443197	1906.028314615507	-7.812216638853585e-8	-8.025725382733961e-8	0.00001965999494954911	0.0015905605909691388	-3.919180419601402e-8	0.00008305997585581874	9.750086290740871e-6	6.64583291062145e-9	-1.4825915346204706e-9	-6.6581456766995695e-6
241	12	2000	200	3	0.8013720771762347	0.9013721550611494	112.02571711724875	1475.6475621194415	0.052270351133890836	109.39437184286527	867.9071494165812	0.05829725820808116	0.01464187831300316	1906.0283079950664	-7.598090743493733e-8	-7.799602003957168e-8	0.000019129418806750875	0.0015484573385962238	-3.815617726606875e-8	0.00008085797129630711	9.317296200895851e-6	6.465360059167951e-9	-1.4404431493280467e-9	-6.587329569223534e-6
242	12	2000	200	3	0.801372002243859	0.9013720781741407	112.0257359870143	1475.6490900180374	0.052270313483246414	109.3944516252642	867.907158512197	0.058297264585097944	0.014641876893247677	1906.0283014316599	-7.389268322843228e-8	-7.578663970820065e-8	0.000018612366228232674	0.0015075370064237714	-3.715002381639179e-8	0.00007871699852658677	8.871821195969186e-6	6.289430768567933e-9	-1.3992224285466504e-9	-6.544077377959912e-6
243	12	2000	200	3	0.80137192937319	0.9013720034705855	112.02575434648907	1475.6505775877613	0.052270276824018705	109.39452929720625	867.9071671559954	0.058297270788457214	0.014641875514249083	1906.0282948977238	-7.18574937690207e-8	-7.362911283322651e-8	0.000018108837213994505	0.0014677995944517817	-3.6173343846983154e-8	0.0000766370575466577	8.413661275960878e-6	6.118045038821397e-9	-1.3589293722762816e-9	-6.528389102908706e-6
244	12	2000	200	3	0.8013718585111932	0.9013719308986305	112.02577220919659	1475.652026011533	0.05227024112673423	109.39460491972322	867.9071753352913	0.05829727682270254	0.014641874175079712	1906.0282883656937	-6.987533905670259e-8	-7.152343941464925e-8	0.000017618831764036376	0.0014292451026802551	-3.5226137357842834e-8	0.0000746181483565199	7.942816440870923e-6	5.951202869928339e-9	-1.3195639805169406e-9	-6.540264744069914e-6
245	12	2000	200	3	0.801371789545196	0.901371860290367	112.02578959644711	1475.6534363280973	0.052270206367456516	109.39467854985911	867.9071832021912	0.05829728269599256	0.014641872872323474	1906.028281919444	-6.809795493018743e-8	-6.976598367285516e-8	0.000017162025337488675	0.001391480276272493	-3.4293607476062394e-8	0.00007264883662043508	7.88131344487009e-6	5.7980752061949715e-9	-1.287484424155438e-9	-6.293179631689611e-6
246	12	2000	200	3	0.8013717222960317	0.9013717913428433	112.02580653752506	1475.654809278022	0.05227017253210971	109.39475023351308	867.9071911068351	0.058297288420376785	0.014641871599649975	1906.0282757826667	-6.640761820733338e-8	-6.813638295223369e-8	0.000016721953223018566	0.0013545772592513227	-3.338098413711401e-8	0.00007072663821572735	7.925961484758995e-6	5.651309760150206e-9	-1.257994720535188e-9	-5.9830406772685274e-6
247	12	2000	200	3	0.8013716567154701	0.901371724002963	112.02582304399888	1475.6561457979883	0.05227013959769226	109.39482001946936	867.9071990500884	0.05829729399984513	0.014641870356069734	1906.0282699480317	-6.476074985079542e-8	-6.655069676864763e-8	0.00001629281709924826	0.001318620359544896	-3.2491748768511064e-8	0.00006885344128385736	7.95853219954838e-6	5.508243464111079e-9	-1.2292979096366438e-9	-5.68889462527532e-6
248	12	2000	200	3	0.8013715927600426	0.9013716582268115	112.02583912680458	1475.6574468341137	0.05227010754081618	109.39488795672946	867.9072070198737	0.058297299438096764	0.014641869140789859	1906.0282643995465	-6.315734986057359e-8	-6.5008925122097e-8	0.00001587461696617776	0.0012836095771532128	-3.1625901370253566e-8	0.0000670292458248251	7.979025589238246e-6	5.368876318077588e-9	-1.2013939914598054e-9	-5.4107414757099884e-6
249	12	2000	200	3	0.8013715303862808	0.9013715939704745	112.02585479687815	1475.6587133325152	0.052270076338093524	109.39495409429485	867.9072150041137	0.05829730473883082	0.014641867953017454	1906.0282591212178	-6.159741823666787e-8	-6.351106801258179e-8	0.000015467352823807056	0.001249544912076273	-3.07834419423415e-8	0.00006525405183863058	7.987441653828594e-6	5.233208322049737e-9	-1.1742829660046726e-9	-5.1485812285725335e-6
250	12	2000	200	3	0.8013714695507167	0.9013715311900373	112.02587006515556	1475.65994623931	0.05227004596613631	109.39501848116697	867.9072229907312	0.058297309905746456	0.01464186679195963	1906.028254097053	-6.008095497907828e-8	-6.205712544010202e-8	0.000015071024672136159	0.0012164263643140768	-2.9964370484774884e-8	0.0000635278593252738	7.98378039331942e-6	5.101239476027523e-9	-1.1479648332712456e-9	-4.902413883862955e-6
251	12	2000	200	3	0.8013714102098815	0.9013714698415854	112.02588494257282	1475.661146500616	0.05227001640155656	109.39508116634731	867.9072309676487	0.05829731494254282	0.01464186565682349	1906.0282493110592	-5.860796008780479e-8	-6.064709740465766e-8	0.00001468563251116506	0.0011842539338666241	-2.9168686997553707e-8	0.00006185066828475475	7.96804180771073e-6	4.972969780010948e-9	-1.1224395932595242e-9	-4.672239441581253e-6
252	12	2000	200	3	0.801371352320307	0.9013714098812043	112.02589944006591	1475.6623150625503	0.052269987620966324	109.39514219883736	867.907238922789	0.05829731985291906	0.014641864546816145	1906.0282447472432	-5.717843356284741e-8	-5.928098390624876e-8	0.000014311176340893768	0.0011530276207339146	-2.839639148067797e-8	0.00006022247871707345	7.94022589700252e-6	4.8483992340000105e-9	-1.0977072459695088e-9	-4.458057901727426e-6
253	12	2000	200	3	0.8013712959190332	0.9013713514228274	112.02591355891094	1475.6634528410943	0.05226995959918993	109.39520162355969	867.9072467044639	0.05829732463584407	0.014641863464444444	1906.0282403074643	-5.5566531817404115e-8	-5.7516328770797086e-8	0.000013920533298680385	0.0011226468612306301	-2.765209098018585e-8	0.00005863110154205138	7.512198907007521e-6	4.71425247520674e-9	-1.0645224687628647e-9	-4.487543442353263e-6
254	12	2000	200	3	0.8013712411873236	0.9013712948611871	112.02592728293672	1475.664560605949	0.05226993231019778	109.39525947382853	867.9072539310733	0.05829732928177878	0.014641862418061998	1906.0282357623691	-5.390324529062015e-8	-5.5613203518109624e-8	0.000013529186075897694	0.0010930088002948	-2.6929011939590662e-8	0.000057076094662329537	6.94433839929983e-6	4.578169782650847e-9	-1.0283601544966194e-9	-4.600790434772816e-6
255	12	2000	200	3	0.8013711880998267	0.9013712401839173	112.02594062061871	1475.6656391105992	0.0522699057349288	109.39531578906602	867.9072605997776	0.058297333793289295	0.014641861407488672	1906.0282311095957	-5.227810648521397e-8	-5.374758752664269e-8	0.000013147845714558828	0.001064126452407529	-2.622464467063343e-8	0.00005556103881668773	6.396388409659184e-6	4.4454040740995134e-9	-9.929042327616634e-10	-4.702900356620657e-6
256	12	2000	200	3	0.8013711366183948	0.901371187353509	112.02595358196378	1475.6666891107582	0.052269879854671186	109.39537060922318	867.907266730487	0.05829733817369259	0.014641860432018068	1906.0282263602808	-5.0691115401185595e-8	-5.1919480796396296e-8	0.000012776512214663792	0.0010359998175688177	-2.5538989173314155e-8	0.00005408593400512596	5.868348938085584e-6	4.31595534955274e-9	-9.581547035579967e-10	-4.793873207896788e-6
257	12	2000	200	3	0.80137108670488	0.9013711363324527	112.02596617697877	1475.6677113621388	0.05226985465071319	109.39542397425105	867.9072723431123	0.05829734242630566	0.0146418594909438	1906.0282215255618	-4.9142272038535014e-8	-5.012888332737044e-8	0.000012415185576212584	0.001008628895778666	-2.4872045447632835e-8	0.00005265078022764421	5.3602199845790305e-6	4.189823609010524e-9	-9.241115668856195e-10	-4.8737089886012075e-6
258	12	2000	200	3	0.8013710383211348	0.9013710870832392	112.02597841567055	1475.668706620454	0.05226983010434303	109.39547592410064	867.9072774575639	0.058297346554445476	0.014641858583559472	1906.0282166165753	-4.7631576397262234e-8	-4.8375795119565126e-8	0.000012063865799205202	0.0009820136870370738	-2.4223813493589474e-8	0.0000512555774842425	4.872001549139523e-6	4.067008852472868e-9	-8.907748227445316e-10	-4.942407698733916e-6
259	12	2000	200	3	0.8013709914290112	0.9013710395683593	112.02599030804599	1475.6696756414171	0.05226980619684895	109.39552649872302	867.9072820937522	0.058297350561429026	0.014641857709158691	1906.0282116444587	-4.615902847736724e-8	-4.666021617298034e-8	0.000011722552883641649	0.0009561541913440412	-2.359429331118407e-8	0.00004990032577492082	4.403693631767062e-6	3.94751107993977e-9	-8.581444711347329e-10	-4.999969338294914e-6
260	12	2000	200	3	0.8013709459903618	0.9013709937503038	112.02600186411193	1475.6706191807411	0.052269782909519155	109.3955757380692	867.907286271588	0.0582973544505733	0.014641856867035065	1906.028206620349	-4.472462827885005e-8	-4.49821464876161e-8	0.000011391246829521923	0.000931050408699568	-2.298348490041662e-8	0.000048585025099679174	3.955296232461646e-6	3.831330291411231e-9	-8.262205120562238e-10	-5.0463939072842e-6
261	12	2000	200	3	0.801370901858066	0.9013709493636769	112.0260131044095	1475.6715379108482	0.05226976023073282	109.3956236802251	867.9072901717408	0.05829735823117624	0.014641856051760514	1906.0282016422566	-4.3664662546956225e-8	-4.4045612492516285e-8	0.000011102328893626197	0.0009064352581010203	-2.2369172940679853e-8	0.000047303380700508665	4.022349442757951e-6	3.7369022187985886e-9	-8.095891960317376e-10	-4.813855177281326e-6
262	12	2000	200	3	0.801370858616977	0.9013709055775602	112.02602407456712	1475.672432234273	0.05226973816846422	109.39567035520088	867.9072943666664	0.05829736192710814	0.014641855246194872	1906.0281970201659	-4.28233972847411e-8	-4.353372544335371e-8	0.000010839305223584646	0.000882313955495392	-2.1757720327302996e-8	0.00004605195263525528	4.36878665220061e-6	3.655437323514266e-9	-8.016755559979008e-10	-4.4294747804190044e-6
263	12	2000	200	3	0.8013708161995081	0.901370862282017	112.0260347856577	1475.6733027434873	0.05226971671058004	109.39571579489396	867.9072989118839	0.05829736554300238	0.014641854448142463	1906.0281927850097	-4.201742205292215e-8	-4.306446533434203e-8	0.000010584194806201924	0.0008588068371827662	-2.1160404084857215e-8	0.00004483281531183401	4.722933417242705e-6	3.5768269032980078e-9	-7.945627317115648e-10	-4.039985869316375e-6
264	12	2000	200	3	0.8013707745703695	0.9013708194344205	112.02604524559447	1475.6741500526755	0.05226969584294392	109.39576003159509	867.9073038151031	0.058297369081713436	0.014641853656802472	1906.0281889418968	-4.124673685149938e-8	-4.2637832165481234e-8	0.00001033699764147803	0.0008359139031631429	-2.0577224213342514e-8	0.00004364596873024486	5.084789737884238e-6	3.501070958149814e-9	-7.882507231727297e-10	-3.6453884439734373e-6
265	12	2000	200	3	0.801370733694271	0.9013707769921437	112.02605546229073	1475.6749747760218	0.05226967555141949	109.39580309759499	867.9073090840333	0.05829737254609579	0.01464185287137408	1906.0281854959358	-4.051134168047278e-8	-4.2253825936771326e-8	0.000010097713729412965	0.0008136351534365223	-2.0008180712758886e-8	0.000042491412890487815	5.45435561412521e-6	3.4281694880696845e-9	-7.827395303813955e-10	-3.245682504390192e-6
266	12	2000	200	3	0.8013706935359228	0.9013707349125596	112.02606544365969	1475.6757775277104	0.05226965582187037	109.39584502518444	867.9073147263841	0.05829737593900391	0.014641852091056472	1906.0281824522347	-3.9811236539842374e-8	-4.1912446648212306e-8	9.866343070006728e-6	0.0007919705880029043	-1.945327358310634e-8	0.000041369147792562886	5.831631045965619e-6	3.3581224930576195e-9	-7.780291533375624e-10	-2.840868050566638e-6
267	12	2000	200	3	0.8013706540600347	0.9013706931530414	112.02607519761462	1475.6765589219258	0.0522696366401602	109.39588584665417	867.9073207498652	0.058297379263292266	0.014641851315048833	1906.0281798159024	-3.914642142960814e-8	-4.161369429980418e-8	9.642885663259316e-6	0.0007709202068622888	-1.8912502824384873e-8	0.00004027917343647008	6.216616033405465e-6	3.2909299731136195e-9	-7.7411959204123e-10	-2.4309450825027773e-6
268	12	2000	200	3	0.8013706152313166	0.9013706516709621	112.02608473206877	1475.6773195728522	0.0522696179921526	109.3959255942949	867.9073271621861	0.05829738252181534	0.014641850542550348	1906.0281775920473	-3.851689634977008e-8	-4.1357568891546944e-8	9.427341509170736e-6	0.0007504840100146762	-1.838586843659448e-8	0.00003922148982220938	6.6093105764447505e-6	3.2265919282376837e-9	-7.710108464923987e-10	-2.0159136001986087e-6
269	12	2000	200	3	0.8013705771525997	0.9013706107120717	112.02609404174463	1475.678060108428	0.052269599854496425	109.39596429789647	867.9073337854549	0.05829738570973305	0.014641849778682072	1906.028175672501	-3.744776462338386e-8	-4.015264047217011e-8	9.174360667666648e-6	0.0007307022227712502	-1.790498165135442e-8	0.000038187146822808034	6.373022169863765e-6	3.1386466927187434e-9	-7.483468102460216e-10	-1.9847480997421554e-6
270	12	2000	200	3	0.8013705403929354	0.9013705714948833	112.02610307686481	1475.6787811507074	0.052269582173266715	109.39600197620587	867.9073398260579	0.0582973887961903	0.014641849048518153	1906.0281735704498	-3.6079037845276886e-8	-3.8292420447824815e-8	8.897360559660426e-6	0.0007114636142810146	-1.7459515482753484e-8	0.000037173842032129384	5.7159153744304595e-6	3.0348152898375074e-9	-7.12197112007877e-10	-2.2157103821733677e-6
271	12	2000	200	3	0.8013705049795761	0.9013705341058621	112.02611183942747	1475.6794831982136	0.05226956493139001	109.39603865432062	867.9073452327486	0.058297391780458604	0.014641848353855676	1906.028171248368	-3.475515478835484e-8	-3.649630641592464e-8	8.62924561839948e-6	0.0006927126763103464	-1.702627565348451e-8	0.00003618675752051847	5.105197761998364e-6	2.934268809882457e-9	-6.773439281960392e-10	-2.4248098269231494e-6
272	12	2000	200	3	0.801370470867678	0.9013704984809019	112.02612033831778	1475.680166738617	0.05226954811663997	109.39607435846101	867.9073500519164	0.05829739466582289	0.014641847693398125	1906.0281687281179	-3.347611545261771e-8	-3.4764298376469586e-8	8.370015843883806e-6	0.0006744494088592459	-1.6605262163547503e-8	0.00003522589328797529	4.5408693325674826e-6	2.837007252853592e-9	-6.437872588105083e-10	-2.6120464339915003e-6
273	12	2000	200	3	0.8013704380123973	0.9013704645558966	112.02612858242088	1475.680832259588	0.05226953171679024	109.39610911484729	867.9073543299504	0.058297397455568084	0.014641847065848987	1906.0281660315627	-3.22419198380655e-8	-3.309639632945966e-8	8.119671236113409e-6	0.000656673811927713	-1.6196475012942456e-8	0.00003429124933449984	4.022930086137813e-6	2.7430306187509114e-9	-6.115271038512841e-10	-2.7774202033784213e-6
274	12	2000	200	3	0.8013704063688903	0.9013704322667405	112.02613658062197	1475.6814802487975	0.052269515719614495	109.39614294969977	867.9073581132396	0.0582974001529791	0.014641846469911747	1906.0281631805651	-3.1052567944698206e-8	-3.1492600274894856e-8	7.878211795088286e-6	0.0006393858855157478	-1.579991420166937e-8	0.000033382825660092115	3.5513800227093564e-6	2.652338907574417e-9	-5.805634633183668e-10	-2.920931135083911e-6
275	12	2000	200	3	0.8013703758923135	0.9013704015493275	112.0261443418062	1475.682111193916	0.05226950011288639	109.3961758892387	867.9073614481734	0.05829740276134087	0.014641845904289888	1906.028160196988	-2.9908059772515834e-8	-2.995291021277518e-8	7.64563752080844e-6	0.0006225856296233501	-1.541557972972825e-8	0.00003250062226475213	3.126219142282112e-6	2.5649321193241075e-9	-5.508963372117563e-10	-3.0425792291079707e-6
276	12	2000	200	3	0.8013703465378229	0.9013703723395514	112.02615187485874	1475.6827255826136	0.05226948488437959	109.39620795968439	867.907364381141	0.058297405283938314	0.0146418453676869	1906.0281571026942	-2.880839532151838e-8	-2.847732614310062e-8	7.421948413273866e-6	0.0006062730442505202	-1.504347159711909e-8	0.00003164463914847988	2.74744744485608e-6	2.480810253999983e-9	-5.225257255314526e-10	-3.1423644854505995e-6
277	12	2000	200	3	0.8013703181805203	0.901370344397904	112.0261591946404	1475.683323860112	0.05226947003067287	109.39623918642607	867.9073670441228	0.058297407728331196	0.014641844855251362	1906.0281539729933	-2.806046750552424e-8	-2.7739116099786746e-8	7.22988472104354e-6	0.0005902803543872732	-1.4649467641455099e-8	0.00003081138371529454	2.741286713566415e-6	2.4163412866582206e-9	-5.09092944358548e-10	-3.0164810509970703e-6
278	12	2000	200	3	0.8013702903598441	0.9013703167420173	112.02616633961412	1475.683906249921	0.05226945558844844	109.39626958870876	867.9073699115394	0.05829741011983161	0.01464184434710998	1906.0281510978914	-2.7571765950650363e-8	-2.7550216911345516e-8	7.059671265789393e-6	0.000574570273070554	-1.4237455478079105e-8	0.000029996564098113973	2.976369444836203e-6	2.366246087595149e-9	-5.06719837911546e-10	-2.7452570076073504e-6
279	12	2000	200	3	0.8013702630552263	0.9013702893423511	112.02617331320002	1475.684473142678	0.05226944155081338	109.39629918631914	867.9073729625077	0.05829741245999646	0.014641843842751643	1906.0281484594113	-2.7028350632338148e-8	-2.7226674968784912e-8	6.887109086625667e-6	0.0005592862511016641	-1.3840288921236492e-8	0.000029202039074805755	3.1083901211057523e-6	2.313670143804032e-9	-5.015268610986736e-10	-2.543236891670936e-6
280	12	2000	200	3	0.8013702363213808	0.9013702623335482	112.02618011304938	1475.6850249644428	0.052269427902922064	109.39632799955179	867.9073760939656	0.058297414746344985	0.014641843344996215	1906.0281459883495	-2.643022155058759e-8	-2.676849027210493e-8	6.71219818355236e-6	0.000544428288480604	-1.3457967970927259e-8	0.000028427808645369874	3.1373487423750624e-6	2.2586134552848716e-9	-4.93514013919931e-10	-2.4104207031878262e-6
281	12	2000	200	3	0.8013702102130211	0.9013702358502514	112.02618673681347	1475.6855621412747	0.0522694146299289	109.39635604870129	867.9073792028511	0.058297416976396454	0.014641842856663572	1906.028143615502	-2.5777378705398687e-8	-2.6175662821305576e-8	6.534938556569475e-6	0.0005299963852073733	-1.309049262715141e-8	0.000027673872809806343	3.063245308644134e-6	2.2010760220376652e-9	-4.826812963753182e-10	-2.3468084421580225e-6
282	12	2000	200	3	0.8013701847848613	0.9013702100271035	112.02619318214359	1475.686085099233	0.052269401716988274	109.39638335406227	867.9073821861022	0.058297419147670115	0.01464184238057358	1906.0281412716647	-2.5069822096771438e-8	-2.5448192616386847e-8	6.355330205677011e-6	0.0005159905412819723	-1.2737862889908941e-8	0.000026940231568115153	2.886079819912967e-6	2.1410578440624142e-9	-4.69028708464835e-10	-2.352400108581524e-6
283	12	2000	200	3	0.8013701600916149	0.9013701849987472	112.02619944669098	1475.6865942643772	0.05226938914925459	109.3964099359293	867.9073849406567	0.05829742125768522	0.01464184191954611	1906.0281388876338	-2.4307551724705846e-8	-2.458607965734874e-8	6.173373130874968e-6	0.0005024107567044006	-1.2400078759199854e-8	0.000026226884920296307	2.6058522761815615e-6	2.0785589213591186e-9	-4.5255625018848156e-10	-2.427195702458331e-6
284	12	2000	200	3	0.8013701361879958	0.9013701608998251	112.02620552810694	1475.6870900627662	0.05226937691188222	109.39643581459697	867.9073873634527	0.058297423303961045	0.014641841476401036	1906.0281363942054	-2.349056758920191e-8	-2.3589323944191263e-8	5.989067332163346e-6	0.0004892570314746587	-1.207714023502415e-8	0.000025533832866349805	2.2225626774499174e-6	2.0135792539277784e-9	-4.332639215462578e-10	-2.571195223788443e-6
285	12	2000	200	3	0.8013701131134258	0.9013701378377852	112.02621142661822	1475.687572898373	0.05226936498961205	109.39646101017885	867.9073893938125	0.05829742528497418	0.014641841053351555	1906.0281337519423	-2.2691782473015496e-8	-2.258958510687144e-8	5.814245546157582e-6	0.00047642675244146467	-1.177034557618804e-8	0.000024860137106245468	1.93049012758236e-6	1.9506383571963825e-9	-4.140681454629019e-10	-2.648430004987568e-6
286	12	2000	200	3	0.8013700907605248	0.9013701156381714	112.02621716249871	1475.688042991353	0.05226935337025773	109.39648554026527	867.9073912962477	0.05829742720791862	0.014641840646538128	1906.0281311448257	-2.2027831692950818e-8	-2.1837922954110864e-8	5.658754322123086e-6	0.00046381056018120177	-1.1468097017290479e-8	0.000024202772027539546	1.8817776800654029e-6	1.896046824033475e-9	-4.001171542030398e-10	-2.562447216504085e-6
287	12	2000	200	3	0.8013700690301377	0.9013700941053782	112.02622274660457	1475.6885006221985	0.052269342053950105	109.39650942119546	867.9073931721629	0.05829742907866047	0.014641840252000353	1906.0281286337602	-2.1446754600895805e-8	-2.1255944049085662e-8	5.510696244782585e-6	0.0004515024834025334	-1.1164252181295103e-8	0.000023561824606141094	1.8774501491853195e-6	1.8462332116410992e-9	-3.895168468209598e-10	-2.4563274642524846e-6
288	12	2000	200	3	0.801370047839391	0.9013700730697223	112.02622818636893	1475.688946099025	0.05226933104228546	109.39653266938704	867.907395065943	0.05829743090197768	0.01464183986638754	1906.028126238883	-2.094855119685046e-8	-2.0843648391795826e-8	5.37007131413608e-6	0.00043950252210545965	-1.0858811068201912e-8	0.000022937294842050115	1.9175075349421084e-6	1.8011975200192541e-9	-3.8226722331666187e-10	-2.330070748232767e-6
289	12	2000	200	3	0.8013700271054108	0.9013700523615203	112.02623348922492	1475.6893797299479	0.05226932033686006	109.39655530125769	867.907397021973	0.058297432682648156	0.014641839486349012	1906.028123980331	-2.0533221480814785e-8	-2.0601035982241364e-8	5.236879530183572e-6	0.00042781067628998044	-1.0551773678010907e-8	0.000022329182735266605	2.001949837335772e-6	1.76093974916794e-9	-3.7836828369014587e-10	-2.1836770684449314e-6
290	12	2000	200	3	0.8013700067453234	0.9013700318110892	112.02623866260569	1475.6898018230827	0.052269309939270196	109.39657733322507	867.9073990846376	0.058297434425449816	0.01464183910853408	1906.028121878241	-2.0200765452788775e-8	-2.052810682042227e-8	5.11112089292506e-6	0.00041642694595609586	-1.0243140010722087e-8	0.000021737488285790567	2.130777056366308e-6	1.7254598990871571e-9	-3.7782002794141197e-10	-2.017146424888979e-6
