"i"	"xct"	"nStableState"	"rosmax"	"rosmd"	"rosmin"	"camax"	"camd"	"camin"	"nadphmax"	"nadphmd"	"nadphmin"	"gshmax"	"gshmd"	"gshmin"	"gssgmax"	"gssgmd"	"gssgmin"	"cysmax"	"cysmd"	"cysmin"	"cys2max"	"cys2md"	"cys2min"	"glumax"	"glumd"	"glumin"	"pptaseRedmax"	"pptaseRedmd"	"pptaseRedmin"	"tkPhosmax"	"tkPhosmd"	"tkPhosmin"	"glc"	"gln"	"cys2o"	"switchNadphRed"	"kGshPro"	"kGshRed"	"foldRos"	"foldkCaInRos"
36	3	1	0.0007356877686894946	0.0007356877686894946	0.0007356877686894946	0.10003678438843447	0.10003678438843447	0.10003678438843447	0.37309271524984355	0.37309271524984355	0.37309271524984355	2772.640739311642	2772.640739311642	2772.640739311642	145.3981800234991	145.3981800234991	145.3981800234991	867.9074943067577	867.9074943067577	867.9074943067577	15.326174788526842	15.326174788526842	15.326174788526842	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999734668744437	0.09999734668744437	0.09999734668744437	0.009091128378227918	0.009091128378227918	0.009091128378227918	100	2000	200	0.7	0.00005	1.7	0.7000000000000001	0.05
37	3	1	0.0008020349409754964	0.0008020349409754964	0.0008020349409754964	0.10004010174704878	0.10004010174704878	0.10004010174704878	0.369233487386157	0.369233487386157	0.369233487386157	2748.736174982207	2748.736174982207	2748.736174982207	157.35046218821648	157.35046218821648	157.35046218821648	867.9074943067577	867.9074943067577	867.9074943067577	15.486363944733453	15.486363944733453	15.486363944733453	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999708225348462	0.09999708225348462	0.09999708225348462	0.00909115023338104	0.00909115023338104	0.00909115023338104	100	2000	200	0.7	0.00005	1.7	0.75	0.05
38	3	1	0.0008709210221860186	0.0008709210221860186	0.0008709210221860186	0.1000435460511093	0.1000435460511093	0.1000435460511093	0.3653777223977154	0.3653777223977154	0.3653777223977154	2724.348765426098	2724.348765426098	2724.348765426098	169.544166966271	169.544166966271	169.544166966271	867.9074943067577	867.9074943067577	867.9074943067577	15.649788741145567	15.649788741145567	15.649788741145567	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999680329775512	0.09999680329775512	0.09999680329775512	0.009091173288855102	0.009091173288855102	0.009091173288855102	100	2000	200	0.7	0.00005	1.7	0.8	0.05
39	3	1	0.000942528816215979	0.000942528816215979	0.000942528816215979	0.1000471264408108	0.1000471264408108	0.1000471264408108	0.3615255089399829	0.3615255089399829	0.3615255089399829	2699.4643412059513	2699.4643412059513	2699.4643412059513	181.98637907634446	181.98637907634446	181.98637907634446	867.9074943067577	867.9074943067577	867.9074943067577	15.816544129931478	15.816544129931478	15.816544129931478	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999650858174268	0.09999650858174268	0.09999650858174268	0.009091197647031327	0.009091197647031327	0.009091197647031327	100	2000	200	0.7	0.00005	1.7	0.8500000000000001	0.05
40	3	1	0.0010170583332119918	0.0010170583332119918	0.0010170583332119918	0.1000508529166606	0.1000508529166606	0.1000508529166606	0.3576769376161359	0.3576769376161359	0.3576769376161359	2674.068189212371	2674.068189212371	2674.068189212371	194.68445507313442	194.68445507313442	194.68445507313442	867.9074943067577	867.9074943067577	867.9074943067577	15.986728706511988	15.986728706511988	15.986728706511988	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999619673254459	0.09999619673254459	0.09999619673254459	0.009091223421401534	0.009091223421401534	0.009091223421401534	100	2000	200	0.7	0.00005	1.7	0.9	0.05
41	3	1	0.0010947288020419208	0.0010947288020419208	0.0010947288020419208	0.1000547364401021	0.1000547364401021	0.1000547364401021	0.35383210090036177	0.35383210090036177	0.35383210090036177	2648.1450260191964	2648.1450260191964	2648.1450260191964	207.64603666972187	207.64603666972187	207.64603666972187	867.9074943067577	867.9074943067577	867.9074943067577	16.160444888111986	16.160444888111986	16.160444888111986	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999586622508339	0.09999586622508339	0.09999586622508339	0.009091250738038743	0.009091250738038743	0.009091250738038743	100	2000	200	0.7	0.00005	1.7	0.9500000000000001	0.05
42	3	1	0.0011757809660583342	0.0011757809660583342	0.0011757809660583342	0.10005878904830291	0.10005878904830291	0.10005878904830291	0.3499910930333938	0.3499910930333938	0.3499910930333938	2621.6789694621048	2621.6789694621048	2621.6789694621048	220.87906494826768	220.87906494826768	220.87906494826768	867.9074943067577	867.9074943067577	867.9074943067577	16.337799104217762	16.337799104217762	16.337799104217762	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999551536152891	0.09999551536152891	0.09999551536152891	0.00909127973729874	0.00909127973729874	0.00909127973729874	100	2000	200	0.7	0.00005	1.7	1.	0.05
43	3	1	0	0	0	0.1	0.1	0.1	0.42744068569973614	0.42744068569973614	0.42744068569973614	3063.4370993586404	3063.4370993586404	3063.4370993586404	0	0	0	867.9074943067577	867.9074943067577	867.9074943067577	13.377491562097003	13.377491562097003	13.377491562097003	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.10000000000000002	0.10000000000000002	0.10000000000000002	0.00909090909090909	0.00909090909090909	0.00909090909090909	100	2000	200	0.7	0.00005	1.7	0.	0.1
44	3	1	0.00004355230432527839	0.00004355230432527839	0.00004355230432527839	0.10000435523043252	0.10000435523043252	0.10000435523043252	0.42354106921453133	0.42354106921453133	0.42354106921453133	3045.0569611008377	3045.0569611008377	3045.0569611008377	9.190069128901357	9.190069128901357	9.190069128901357	867.9074943067577	867.9074943067577	867.9074943067577	13.500660459797967	13.500660459797967	13.500660459797967	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999985697396606	0.09999985697396606	0.09999985697396606	0.009090920911257846	0.009090920911257846	0.009090920911257846	100	2000	200	0.7	0.00005	1.7	0.05	0.1
45	3	1	0.00008818906552802798	0.00008818906552802798	0.00008818906552802798	0.1000088189065528	0.1000088189065528	0.1000088189065528	0.4196437113538852	0.4196437113538852	0.4196437113538852	3026.346163543263	3026.346163543263	3026.346163543263	18.545467907688547	18.545467907688547	18.545467907688547	867.9074943067577	867.9074943067577	867.9074943067577	13.626045170073146	13.626045170073146	13.626045170073146	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999970859642694	0.09999970859642694	0.09999970859642694	0.009090933173912814	0.009090933173912814	0.009090933173912814	100	2000	200	0.7	0.00005	1.7	0.1	0.1
46	3	1	0.0001339711685628212	0.0001339711685628212	0.0001339711685628212	0.10001339711685628	0.10001339711685628	0.10001339711685628	0.415748666987862	0.415748666987862	0.415748666987862	3007.295983399683	3007.295983399683	3007.295983399683	28.070557979478732	28.070557979478732	28.070557979478732	867.9074943067577	867.9074943067577	867.9074943067577	13.75370414936801	13.75370414936801	13.75370414936801	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999955451484498	0.09999955451484498	0.09999955451484498	0.009090945908013157	0.009090945908013157	0.009090945908013157	100	2000	200	0.7	0.00005	1.7	0.15000000000000002	0.1
47	3	1	0.00018096396743292118	0.00018096396743292118	0.00018096396743292118	0.10001809639674329	0.10001809639674329	0.10001809639674329	0.4118559922760175	0.4118559922760175	0.4118559922760175	2987.8973952799647	2987.8973952799647	2987.8973952799647	37.76985203933764	37.76985203933764	37.76985203933764	867.9074943067577	867.9074943067577	867.9074943067577	13.883697878585274	13.883697878585274	13.883697878585274	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999939434710275	0.09999939434710275	0.09999939434710275	0.009090959145143138	0.009090959145143138	0.009090959145143138	100	2000	200	0.7	0.00005	1.7	0.2	0.1
48	3	1	0.00022923769187213212	0.00022923769187213212	0.00022923769187213212	0.10002292376918721	0.10002292376918721	0.10002292376918721	0.40796574466720376	0.40796574466720376	0.40796574466720376	2968.1410585602675	2968.1410585602675	2968.1410585602675	47.64802039918636	47.64802039918636	47.64802039918636	867.9074943067577	867.9074943067577	867.9074943067577	14.016088951070335	14.016088951070335	14.016088951070335	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999922767847992	0.09999922767847992	0.09999922767847992	0.00909097291958204	0.00909097291958204	0.00909097291958204	100	2000	200	0.7	0.00005	1.7	0.25	0.1
49	3	1	0.00027886789841215226	0.00027886789841215226	0.00027886789841215226	0.10002788678984122	0.10002788678984122	0.10002788678984122	0.4040779828934015	0.4040779828934015	0.4040779828934015	2948.0173035330627	2948.0173035330627	2948.0173035330627	57.70989791278867	57.70989791278867	57.70989791278867	867.9074943067577	867.9074943067577	867.9074943067577	14.150942165422672	14.150942165422672	14.150942165422672	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999905405826437	0.09999905405826437	0.09999905405826437	0.009090987268584325	0.009090987268584325	0.009090987268584325	100	2000	200	0.7	0.00005	1.7	0.30000000000000004	0.1
50	3	1	0.0003299359715144808	0.0003299359715144808	0.0003299359715144808	0.10003299359715145	0.10003299359715145	0.10003299359715145	0.40019276695647216	0.40019276695647216	0.40019276695647216	2927.5161167843407	2927.5161167843407	2927.5161167843407	67.96049128714982	67.96049128714982	67.96049128714982	867.9074943067577	867.9074943067577	867.9074943067577	14.288324623486053	14.288324623486053	14.288324623486053	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999988729959462	0.0999988729959462	0.0999988729959462	0.009091002232694267	0.009091002232694267	0.009091002232694267	100	2000	200	0.7	0.00005	1.7	0.35000000000000003	0.1
51	3	1	0.00038252968128372816	0.00038252968128372816	0.00038252968128372816	0.10003825296812838	0.10003825296812838	0.10003825296812838	0.3963101581065379	0.3963101581065379	0.3963101581065379	2906.6271257398757	2906.6271257398757	2906.6271257398757	78.4049868093822	78.4049868093822	78.4049868093822	867.9074943067577	867.9074943067577	867.9074943067577	14.428305833907025	14.428305833907025	14.428305833907025	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999986839569354	0.0999986839569354	0.0999986839569354	0.0090910178561	0.0090910178561	0.0090910178561	100	2000	200	0.7	0.00005	1.7	0.4	0.1
52	3	1	0.00043674380525769637	0.00043674380525769637	0.00043674380525769637	0.10004367438052576	0.10004367438052576	0.10004367438052576	0.3924302188104797	0.3924302188104797	0.3924302188104797	2885.3395823162214	2885.3395823162214	2885.3395823162214	89.04875852120949	89.04875852120949	89.04875852120949	867.9074943067577	867.9074943067577	867.9074943067577	14.570957821692803	14.570957821692803	14.570957821692803	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999848635773345	0.09999848635773345	0.09999848635773345	0.009091034187032658	0.009091034187032658	0.009091034187032658	100	2000	200	0.7	0.00005	1.7	0.45	0.1
53	3	1	0.0004926808229154772	0.0004926808229154772	0.0004926808229154772	0.10004926808229155	0.10004926808229155	0.10004926808229155	0.3885530127087847	0.3885530127087847	0.3885530127087847	2863.6423456049215	2863.6423456049215	2863.6423456049215	99.89737687685934	99.89737687685934	99.89737687685934	867.9074943067577	867.9074943067577	867.9074943067577	14.716355244247726	14.716355244247726	14.716355244247726	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999827956047867	0.09999827956047867	0.09999827956047867	0.009091051278217362	0.009091051278217362	0.009091051278217362	100	2000	200	0.7	0.00005	1.7	0.5	0.1
54	3	1	0.0005504516928903467	0.0005504516928903467	0.0005504516928903467	0.10005504516928904	0.10005504516928904	0.10005504516928904	0.3846786045586738	0.3846786045586738	0.3846786045586738	2841.5238635101955	2841.5238635101955	2841.5238635101955	110.95661792422231	110.95661792422231	110.95661792422231	867.9074943067577	867.9074943067577	867.9074943067577	14.864575514422755	14.864575514422755	14.864575514422755	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999980628667703	0.0999980628667703	0.0999980628667703	0.009091069187383788	0.009091069187383788	0.009091069187383788	100	2000	200	0.7	0.00005	1.7	0.55	0.1
55	3	1	0.0006101767244586768	0.0006101767244586768	0.0006101767244586768	0.10006101767244586	0.10006101767244586	0.10006101767244586	0.3808070601610787	0.3808070601610787	0.3808070601610787	2818.972153250766	2818.972153250766	2818.972153250766	122.23247305393703	122.23247305393703	122.23247305393703	867.9074943067577	867.9074943067577	867.9074943067577	15.015698931176505	15.015698931176505	15.015698931176505	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999783551066108	0.09999783551066108	0.09999783551066108	0.009091087977845523	0.009091087977845523	0.009091087977845523	100	2000	200	0.7	0.00005	1.7	0.6000000000000001	0.1
56	3	1	0.0006719865567473375	0.0006719865567473375	0.0006719865567473375	0.10006719865567473	0.10006719865567473	0.10006719865567473	0.3769384462686108	0.3769384462686108	0.3769384462686108	2795.974780625387	2795.974780625387	2795.974780625387	133.73115936662646	133.73115936662646	133.73115936662646	867.9074943067577	867.9074943067577	867.9074943067577	15.169808818521002	15.169808818521002	15.169808818521002	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999759665068793	0.09999759665068793	0.09999759665068793	0.009091107719158937	0.009091107719158937	0.009091107719158937	100	2000	200	0.7	0.00005	1.7	0.65	0.1
57	3	1	0.0007360232613188013	0.0007360232613188013	0.0007360232613188013	0.10007360232613188	0.10007360232613188	0.10007360232613188	0.3730728304711581	0.3730728304711581	0.3730728304711581	2772.5188379286046	2772.5188379286046	2772.5188379286046	145.45913071501778	145.45913071501778	145.45913071501778	867.9074943067577	867.9074943067577	867.9074943067577	15.32699167351249	15.32699167351249	15.32699167351249	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999734536078715	0.09999734536078715	0.09999734536078715	0.0090911284878743	0.0090911284878743	0.0090911284878743	100	2000	200	0.7	0.00005	1.7	0.7000000000000001	0.1
58	3	1	0.0008024415864274794	0.0008024415864274794	0.0008024415864274794	0.10008024415864275	0.10008024415864275	0.10008024415864275	0.36921028105513815	0.36921028105513815	0.36921028105513815	2748.590920387999	2748.590920387999	2748.590920387999	157.42308948532065	157.42308948532065	157.42308948532065	867.9074943067577	867.9074943067577	867.9074943067577	15.487337324150065	15.487337324150065	15.487337324150065	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999708061991273	0.09999708061991273	0.09999708061991273	0.009091150368394146	0.009091150368394146	0.009091150368394146	100	2000	200	0.7	0.00005	1.7	0.75	0.1
59	3	1	0.0008714103643817753	0.0008714103643817753	0.0008714103643817753	0.10008714103643818	0.10008714103643818	0.10008714103643818	0.36535086683170903	0.36535086683170903	0.36535086683170903	2724.1771009761183	2724.1771009761183	2724.1771009761183	169.62999919126105	169.62999919126105	169.62999919126105	867.9074943067577	867.9074943067577	867.9074943067577	15.650939098165843	15.650939098165843	15.650939098165843	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999680130014212	0.09999680130014212	0.09999680130014212	0.009091173453956686	0.009091173453956686	0.009091173453956686	100	2000	200	0.7	0.00005	1.7	0.8	0.1
60	3	1	0.000943114107204185	0.000943114107204185	0.000943114107204185	0.10009431141072042	0.10009431141072042	0.10009431141072042	0.36149465692836896	0.36149465692836896	0.36149465692836896	2699.262903428907	2699.262903428907	2699.262903428907	182.08709796486662	182.08709796486662	182.08709796486662	867.9074943067577	867.9074943067577	867.9074943067577	15.817894003833723	15.817894003833723	15.817894003833723	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999650615301296	0.09999650615301296	0.09999650615301296	0.009091197847765537	0.009091197847765537	0.009091197847765537	100	2000	200	0.7	0.00005	1.7	0.8500000000000001	0.1
61	3	1	0.001017754820293873	0.001017754820293873	0.001017754820293873	0.10010177548202939	0.10010177548202939	0.10010177548202939	0.35764172053732324	0.35764172053732324	0.35764172053732324	2673.8332732769377	2673.8332732769377	2673.8332732769377	194.80191304085128	194.80191304085128	194.80191304085128	867.9074943067577	867.9074943067577	867.9074943067577	15.98830292409479	15.98830292409479	15.98830292409479	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999619379378433	0.09999619379378433	0.09999619379378433	0.009091223664291085	0.009091223664291085	0.009091223664291085	100	2000	200	0.7	0.00005	1.7	0.9	0.1
62	3	1	0.001095554069234144	0.001095554069234144	0.001095554069234144	0.10010955540692341	0.10010955540692341	0.10010955540692341	0.35379212661272597	0.35379212661272597	0.35379212661272597	2647.872546665193	2647.872546665193	2647.872546665193	207.7822763467235	207.7822763467235	207.7822763467235	867.9074943067577	867.9074943067577	867.9074943067577	16.16227082550202	16.16227082550202	16.16227082550202	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999586268325465	0.09999586268325465	0.09999586268325465	0.009091251030773873	0.009091251030773873	0.009091251030773873	100	2000	200	0.7	0.00005	1.7	0.9500000000000001	0.1
63	3	1	0.0011767553414667794	0.0011767553414667794	0.0011767553414667794	0.10011767553414667	0.10011767553414667	0.10011767553414667	0.3499459435073621	0.3499459435073621	0.3499459435073621	2621.364416700374	2621.364416700374	2621.364416700374	221.0363413291332	221.0363413291332	221.0363413291332	867.9074943067577	867.9074943067577	867.9074943067577	16.339906983733563	16.339906983733563	16.339906983733563	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999551110669438	0.09999551110669438	0.09999551110669438	0.009091280088966645	0.009091280088966645	0.009091280088966645	100	2000	200	0.7	0.00005	1.7	1.	0.1
64	3	1	0	0	0	0.1	0.1	0.1	0.42744068569973614	0.42744068569973614	0.42744068569973614	3063.4370993586404	3063.4370993586404	3063.4370993586404	0	0	0	867.9074943067577	867.9074943067577	867.9074943067577	13.377491562097003	13.377491562097003	13.377491562097003	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.10000000000000002	0.10000000000000002	0.10000000000000002	0.00909090909090909	0.00909090909090909	0.00909090909090909	100	2000	200	0.7	0.00005	1.7	0.	0.15000000000000002
65	3	1	0.00004355326430086383	0.00004355326430086383	0.00004355326430086383	0.10000653298964512	0.10000653298964512	0.10000653298964512	0.4235409843221113	0.4235409843221113	0.4235409843221113	3045.05655729164	3045.05655729164	3045.05655729164	9.190271033500192	9.190271033500192	9.190271033500192	867.9074943067577	867.9074943067577	867.9074943067577	13.5006631658023	13.5006631658023	13.5006631658023	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999985697079453	0.09999985697079453	0.09999985697079453	0.009090920911519956	0.009090920911519956	0.009090920911519956	100	2000	200	0.7	0.00005	1.7	0.05	0.15000000000000002
66	3	1	0.00008819305141207572	0.00008819305141207572	0.00008819305141207572	0.10001322895771181	0.10001322895771181	0.10001322895771181	0.4196433677655152	0.4196433677655152	0.4196433677655152	3026.3444986912527	3026.3444986912527	3026.3444986912527	18.54630033369367	18.54630033369367	18.54630033369367	867.9074943067577	867.9074943067577	867.9074943067577	13.626056326571756	13.626056326571756	13.626056326571756	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999970858309609	0.09999970858309609	0.09999970858309609	0.009090933175014543	0.009090933175014543	0.009090933175014543	100	2000	200	0.7	0.00005	1.7	0.1	0.15000000000000002
67	3	1	0.00013398048759080504	0.00013398048759080504	0.00013398048759080504	0.10002009707313862	0.10002009707313862	0.10002009707313862	0.41574788453904055	0.41574788453904055	0.41574788453904055	3007.292120679134	3007.292120679134	3007.292120679134	28.072489339753268	28.072489339753268	28.072489339753268	867.9074943067577	867.9074943067577	867.9074943067577	13.753730034213135	13.753730034213135	13.753730034213135	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999955448328496	0.09999955448328496	0.09999955448328496	0.009090945910621446	0.009090945910621446	0.009090945910621446	100	2000	200	0.7	0.00005	1.7	0.15000000000000002	0.15000000000000002
68	3	1	0.0001809812014559015	0.0001809812014559015	0.0001809812014559015	0.10002714718021838	0.10002714718021838	0.10002714718021838	0.4118545839649173	0.4118545839649173	0.4118545839649173	2987.890310806599	2987.890310806599	2987.890310806599	37.77339427602078	37.77339427602078	37.77339427602078	867.9074943067577	867.9074943067577	867.9074943067577	13.883745353025514	13.883745353025514	13.883745353025514	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999939428798785	0.09999939428798785	0.09999939428798785	0.009090959150028721	0.009090959150028721	0.009090959150028721	100	2000	200	0.7	0.00005	1.7	0.2	0.15000000000000002
69	3	1	0.0002292657357002884	0.0002292657357002884	0.0002292657357002884	0.10003438986035504	0.10003438986035504	0.10003438986035504	0.40796351613406256	0.40796351613406256	0.40796351613406256	2968.1296331360263	2968.1296331360263	2968.1296331360263	47.65373311130699	47.65373311130699	47.65373311130699	867.9074943067577	867.9074943067577	867.9074943067577	14.016165515070552	14.016165515070552	14.016165515070552	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999992275810253	0.0999992275810253	0.0999992275810253	0.009090972927636255	0.009090972927636255	0.009090972927636255	100	2000	200	0.7	0.00005	1.7	0.25	0.15000000000000002
70	3	1	0.0002789100040295406	0.0002789100040295406	0.0002789100040295406	0.10004183650060443	0.10004183650060443	0.10004183650060443	0.4040747318507185	0.4040747318507185	0.4040747318507185	2948.0003135066836	2948.0003135066836	2948.0003135066836	57.718392925978314	57.718392925978314	57.718392925978314	867.9074943067577	867.9074943067577	867.9074943067577	14.151056018909065	14.151056018909065	14.151056018909065	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999905390998771	0.09999905390998771	0.09999905390998771	0.009090987280838804	0.009090987280838804	0.009090987280838804	100	2000	200	0.7	0.00005	1.7	0.30000000000000004	0.15000000000000002
71	3	1	0.0003299957991613175	0.0003299957991613175	0.0003299957991613175	0.1000494993698742	0.1000494993698742	0.1000494993698742	0.4001882825644224	0.4001882825644224	0.4001882825644224	2927.4922239191183	2927.4922239191183	2927.4922239191183	67.97243771976086	67.97243771976086	67.97243771976086	867.9074943067577	867.9074943067577	867.9074943067577	14.288484734244257	14.288484734244257	14.288484734244257	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999887278238798	0.09999887278238798	0.09999887278238798	0.00909100225034407	0.00909100225034407	0.00909100225034407	100	2000	200	0.7	0.00005	1.7	0.35000000000000003	0.15000000000000002
72	3	1	0.000382611358589948	0.000382611358589948	0.000382611358589948	0.1000573917037885	0.1000573917037885	0.1000573917037885	0.39630422028726975	0.39630422028726975	0.39630422028726975	2906.5948659647283	2906.5948659647283	2906.5948659647283	78.42111669695603	78.42111669695603	78.42111669695603	867.9074943067577	867.9074943067577	867.9074943067577	14.428522012963423	14.428522012963423	14.428522012963423	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999868366132961	0.09999868366132961	0.09999868366132961	0.009091017880530815	0.009091017880530815	0.009091017880530815	100	2000	200	0.7	0.00005	1.7	0.4	0.15000000000000002
73	3	1	0.0004368519958379744	0.0004368519958379744	0.0004368519958379744	0.10006552779937569	0.10006552779937569	0.10006552779937569	0.39242259749409725	0.39242259749409725	0.39242259749409725	2885.297353218438	2885.297353218438	2885.297353218438	89.06987307010115	89.06987307010115	89.06987307010115	867.9074943067577	867.9074943067577	867.9074943067577	14.571240807128055	14.571240807128055	14.571240807128055	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999984859606195	0.0999984859606195	0.0999984859606195	0.009091034219852896	0.009091034219852896	0.009091034219852896	100	2000	200	0.7	0.00005	1.7	0.45	0.15000000000000002
