"i"	"xct"	"nStableState"	"rosmax"	"rosmd"	"rosmin"	"camax"	"camd"	"camin"	"nadphmax"	"nadphmd"	"nadphmin"	"gshmax"	"gshmd"	"gshmin"	"gssgmax"	"gssgmd"	"gssgmin"	"cysmax"	"cysmd"	"cysmin"	"cys2max"	"cys2md"	"cys2min"	"glumax"	"glumd"	"glumin"	"pptaseRedmax"	"pptaseRedmd"	"pptaseRedmin"	"rtkPhosmax"	"rtkPhosmd"	"rtkPhosmin"	"glc"	"gln"	"cys2o"	"switchNadphRed"	"kGshPro"	"kGshRed"	"foldkRosDeg"	"foldkGshOx"
344	3	3	0.7187636648653055	0.021011121580643333	0.015744850018420697	0.8187636648653054	0.12101112158064334	0.11574485001842069	0.22714638190249045	0.21845976161984	0.176238474124243	1303.143216341665	1153.770313337356	218.02522581171021	1422.705936773465	954.8333930106422	880.1469415084875	867.9074943067577	867.9074943067577	867.9074943067577	32.44515248250557	26.174541818807302	25.17356481028978	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09987932370349382	0.09981822267496893	0.07520663273467412	0.011736175552364699	0.009105956877117918	0.009100893291794107	100	2000	200	0.7	0.00005	1.7	0.35000000000000003	0.8
345	3	3	0.6880098464995609	0.051470791680753414	0.006343430243728122	0.7880098464995609	0.15147079168075342	0.10634343024372812	0.2650276765678824	0.19906220675625863	0.17641096234494522	1840.0835438697836	773.1561177208316	222.75926023833154	1420.3389195601544	1145.1404908189043	611.6767777444283	867.9074943067577	867.9074943067577	867.9074943067577	32.413428792845195	28.725111910603275	21.575422764499788	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09996553828107561	0.09933867942613502	0.07640248084017168	0.01157374175227459	0.009145894254883163	0.009093758059401907	100	2000	200	0.7	0.00005	1.7	0.4	0.8
346	3	3	0.6608684329543448	0.07410018717452065	0.004382921527518025	0.7608684329543448	0.17410018717452064	0.10438292152751803	0.2851837003321839	0.1936205081492379	0.17657326882424842	2067.63896978045	652.6823265596307	227.2054049505579	1418.115847204041	1205.3773863995048	497.8990647890949	867.9074943067577	867.9074943067577	867.9074943067577	32.38363430841081	29.532430324156667	20.05052939415792	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09997880678053866	0.09887742695844451	0.07746723832946122	0.011432852106674718	0.009184640268746179	0.009092660934169687	100	2000	200	0.7	0.00005	1.7	0.45	0.8
347	3	3	0.6363714181573235	0.09545200227117634	0.0033947987093039256	0.7363714181573234	0.19545200227117634	0.10339479870930393	0.30029072989165745	0.19045009293831086	0.1767287550979472	2218.1646908769526	579.3185193026452	231.45706119006437	1415.990019084288	1242.0592900279976	422.6362042408438	867.9074943067577	867.9074943067577	867.9074943067577	32.355143129232594	30.024055530901393	19.041827126359234	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09998469780334848	0.09837904766237936	0.0784349739278063	0.011307743481853098	0.00922687568832662	0.009092173911210722	100	2000	200	0.7	0.00005	1.7	0.5	0.8
348	3	3	0.6138286664069141	0.11617946354444403	0.0027863915729188006	0.7138286664069141	0.216179463544444	0.1027863915729188	0.3123108832875928	0.18828231800186165	0.17688013960267054	2327.5299102812796	527.7337220279077	235.58937596912168	1413.9238616947594	1267.8516886653663	367.9535945386804	867.9074943067577	867.9074943067577	867.9074943067577	32.32745168049859	30.36973533642516	18.308949422616358	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09998802997964078	0.0978459422607722	0.07933043637302449	0.011194392869908499	0.009272486094859216	0.009091898456451163	100	2000	200	0.7	0.00005	1.7	0.55	0.8
349	3	3	0.5927167415277957	0.13653613707850992	0.00237030540271177	0.6927167415277957	0.23653613707850993	0.10237030540271176	0.32217828001207777	0.18667071363178406	0.17702982677636683	2411.209101714864	488.607224330945	239.66841005426284	1411.8843446521887	1287.4149375138477	326.113998821888	867.9074943067577	867.9074943067577	867.9074943067577	32.30011727610486	30.63192964229162	17.748198811014877	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999017060604837	0.09728156912229811	0.08017272447420311	0.011089827947763553	0.009321265602109408	0.009091721510112923	100	2000	200	0.7	0.00005	1.7	0.6000000000000001	0.8
350	3	3	0.5726104619211381	0.15669028884658115	0.002066243354111208	0.672610461921138	0.2566902888465811	0.10206624335411121	0.3304512257504723	0.18540581175987295	0.1771801620761745	2477.515404543665	457.42151930280113	243.75816881830275	1409.8394652701688	1303.0077900279196	292.9608474074875	867.9074943067577	867.9074943067577	867.9074943067577	32.27271100354236	30.840911144958678	17.30386732038625	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999166071363122	0.09668794294354635	0.08097761095080516	0.010991715319285927	0.00937313038764978	0.009091598340382824	100	2000	200	0.7	0.00005	1.7	0.65	0.8
351	3	3	0.5531344462042188	0.17680673771502434	0.0018335772020773744	0.6531344462042188	0.27680673771502434	0.10183357720207738	0.3374991086451637	0.18437248783184262	0.177333686423747	2531.4387644497956	431.62772159052736	247.92752680911428	1407.7547862747629	1315.9046888840564	265.9991674544224	867.9074943067577	867.9074943067577	867.9074943067577	32.24477132100864	31.01376042319486	16.942516349745375	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999275730297182	0.09606491355291588	0.08175924435287764	0.010898084515106836	0.009428188516847272	0.009091507700325482	100	2000	200	0.7	0.00005	1.7	0.7000000000000001	0.8
352	3	3	0.5339204237459146	0.1970885163085698	0.0016493945700637447	0.6339204237459146	0.2970885163085698	0.10164939457006374	0.34358096701590957	0.18350014993516334	0.17749346916667863	2576.1928654168487	409.62631417675266	252.2591883457825	1405.5889555064289	1326.9053925909438	243.62211697089575	867.9074943067577	867.9074943067577	867.9074943067577	32.21574401070217	31.161196153057993	16.64261037480694	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999359796000797	0.09540944856129287	0.08253171032593115	0.0108071059799676	0.009486815590525798	0.009091438215918578	100	2000	200	0.7	0.00005	1.7	0.75	0.8
353	3	3	0.5145561029047164	0.21782066439540673	0.0014997337428823256	0.6145561029047164	0.31782066439540674	0.10149973374288232	0.34888565299665775	0.18274124809581027	0.17766365817736904	2613.9540608582297	390.3150431983503	256.8643915521765	1403.2863539032319	1336.561028080145	224.74151925020522	867.9074943067577	867.9074943067577	867.9074943067577	32.18488364422045	31.29060475305069	16.389565226117092	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999426291485251	0.09471433651677866	0.08331097237190208	0.010716853276529797	0.009549790728414418	0.009091383254907654	100	2000	200	0.7	0.00005	1.7	0.8	0.8
354	3	3	0.49449992471109194	0.2394478438653458	0.001375575378812566	0.5944999247110919	0.33944784386534577	0.10137557537881257	0.35355485240595064	0.1820600789419869	0.1778505822896291	2646.253930672873	372.8446804604548	261.9122794064781	1400.762409976081	1345.2962094490927	208.59158434288352	867.9074943067577	867.9074943067577	867.9074943067577	32.15105676141838	31.407677067234676	16.173117487522667	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999480207148136	0.09396536790719276	0.08411818099446856	0.010624939724013275	0.00961858761364337	0.00909133869207873	100	2000	200	0.7	0.00005	1.7	0.8500000000000001	0.8
355	3	3	0.47288892801549665	0.2627598886884308	0.0012708199813318945	0.5728889280154966	0.3627598886884308	0.10127081998133189	0.3576972881018995	0.1814247495149926	0.17806544520348233	2674.2039162770748	356.43175582906434	267.70156244184034	1397.8677684584	1353.502671764788	194.61659154078274	867.9074943067577	867.9074943067577	867.9074943067577	32.11226164464924	31.517663282057583	15.98581917293214	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999524808267134	0.09313418940879178	0.084987198178748	0.010527734464997995	0.009696105682629762	0.009091301828315438	100	2000	200	0.7	0.00005	1.7	0.9	0.8
356	3	3	0.44793671759069786	0.28948847616364787	0.001181187536267192	0.5479367175906978	0.38948847616364785	0.10118118753626719	0.36139794696048994	0.18079542593782336	0.17833303966136516	2698.6312455202033	340.06026254018843	274.89214232340373	1394.2724785176183	1361.688418409226	182.40292691921843	867.9074943067577	867.9074943067577	867.9074943067577	32.06407616391887	31.62737185735916	15.82212686689753	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999562320402221	0.09215497752776806	0.08598822037579881	0.010417944994551924	0.009789048210873301	0.009091270823977959	100	2000	200	0.7	0.00005	1.7	0.9500000000000001	0.8
357	3	3	0.4134639992243099	0.32577233534353517	0.0011035819724118047	0.5134639992243099	0.42577233534353515	0.1011035819724118	0.3647243091339733	0.18007149075015344	0.17874276287422963	2720.1648833607724	321.0859718182487	285.8601704011492	1388.7884644787455	1371.1755637701958	171.63610799893397	867.9074943067577	867.9074943067577	867.9074943067577	31.990577264762567	31.754522286811824	15.677825752340425	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999594312385914	0.09078862798241226	0.08736382344598315	0.010270755241599505	0.009921754269484662	0.009091244382294777	100	2000	200	0.7	0.00005	1.7	1.	0.8
358	3	0	"ros"	"Median[ros]"	"ros"	"ca"	"Median[ca]"	"ca"	"nadph"	"Median[nadph]"	"nadph"	"gsh"	"Median[gsh]"	"gsh"	"gssg"	"Median[gssg]"	"gssg"	"cys"	"Median[cys]"	"cys"	"cys2"	"Median[cys2]"	"cys2"	"glu"	"Median[glu]"	"glu"	"pptaseRed"	"Median[pptaseRed]"	"pptaseRed"	"rtkPhos"	"Median[rtkPhos]"	"rtkPhos"	100	2000	200	0.7	0.00005	1.7	0.	0.8500000000000001
359	3	1	1.294675318532984	1.294675318532984	1.294675318532984	1.394675318532984	1.394675318532984	1.394675318532984	0.1740927969419237	0.1740927969419237	0.1740927969419237	158.351779693515	158.351779693515	158.351779693515	1452.5426598325625	1452.5426598325625	1452.5426598325625	867.9074943067577	867.9074943067577	867.9074943067577	32.84503590434413	32.84503590434413	32.84503590434413	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0550177744649908	0.0550177744649908	0.0550177744649908	0.015380409560749514	0.015380409560749514	0.015380409560749514	100	2000	200	0.7	0.00005	1.7	0.05	0.8500000000000001
360	3	1	1.0615729515285608	1.0615729515285608	1.0615729515285608	1.1615729515285609	1.1615729515285609	1.1615729515285609	0.17467364374093583	0.17467364374093583	0.17467364374093583	174.65043145239724	174.65043145239724	174.65043145239724	1444.3933339531216	1444.3933339531216	1444.3933339531216	867.9074943067577	867.9074943067577	867.9074943067577	32.73581545436731	32.73581545436731	32.73581545436731	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.06219573569566085	0.06219573569566085	0.06219573569566085	0.01385123359938422	0.01385123359938422	0.01385123359938422	100	2000	200	0.7	0.00005	1.7	0.1	0.8500000000000001
361	3	1	0.9451451216809142	0.9451451216809142	0.9451451216809142	1.0451451216809142	1.0451451216809142	1.0451451216809142	0.1750424820101049	0.1750424820101049	0.1750424820101049	184.94393919413662	184.94393919413662	184.94393919413662	1439.2465800822517	1439.2465800822517	1439.2465800822517	867.9074943067577	867.9074943067577	867.9074943067577	32.66683664777492	32.66683664777492	32.66683664777492	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.06617940459221121	0.06617940459221121	0.06617940459221121	0.013126907532987505	0.013126907532987505	0.013126907532987505	100	2000	200	0.7	0.00005	1.7	0.15000000000000002	0.8500000000000001
362	3	1	0.8694888215181328	0.8694888215181328	0.8694888215181328	0.9694888215181328	0.9694888215181328	0.9694888215181328	0.17532153543873988	0.17532153543873988	0.17532153543873988	192.70295966010247	192.70295966010247	192.70295966010247	1435.3670698492688	1435.3670698492688	1435.3670698492688	867.9074943067577	867.9074943067577	867.9074943067577	32.614841935622714	32.614841935622714	32.614841935622714	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0689081675312934	0.0689081675312934	0.0689081675312934	0.01267295935624687	0.01267295935624687	0.01267295935624687	100	2000	200	0.7	0.00005	1.7	0.2	0.8500000000000001
363	3	1	0.8139864278155582	0.8139864278155582	0.8139864278155582	0.9139864278155582	0.9139864278155582	0.9139864278155582	0.17555093918432207	0.17555093918432207	0.17555093918432207	199.06300694586713	199.06300694586713	199.06300694586713	1432.1870462063866	1432.1870462063866	1432.1870462063866	867.9074943067577	867.9074943067577	867.9074943067577	32.57222201609185	32.57222201609185	32.57222201609185	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.07097690794421767	0.07097690794421767	0.07097690794421767	0.012349199609953832	0.012349199609953832	0.012349199609953832	100	2000	200	0.7	0.00005	1.7	0.25	0.8500000000000001
364	3	1	0.7702564564343017	0.7702564564343017	0.7702564564343017	0.8702564564343017	0.8702564564343017	0.8702564564343017	0.17574917666770923	0.17574917666770923	0.17574917666770923	204.5456198264492	204.5456198264492	204.5456198264492	1429.4457397660956	1429.4457397660956	1429.4457397660956	867.9074943067577	867.9074943067577	867.9074943067577	32.53548195594917	32.53548195594917	32.53548195594917	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.07264435150550906	0.07264435150550906	0.07264435150550906	0.012100040496213953	0.012100040496213953	0.012100040496213953	100	2000	200	0.7	0.00005	1.7	0.30000000000000004	0.8500000000000001
365	3	1	0.7341176917724404	0.7341176917724404	0.7341176917724404	0.8341176917724403	0.8341176917724403	0.8341176917724403	0.17592642363473027	0.17592642363473027	0.17592642363473027	209.43723971283924	209.43723971283924	209.43723971283924	1426.9999298229004	1426.9999298229004	1426.9999298229004	867.9074943067577	867.9074943067577	867.9074943067577	32.50270225533278	32.50270225533278	32.50270225533278	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.074045597873821	0.074045597873821	0.074045597873821	0.011898303127087229	0.011898303127087229	0.011898303127087229	100	2000	200	0.7	0.00005	1.7	0.35000000000000003	0.8500000000000001
366	3	3	0.7031987597861916	0.040756650235256146	0.007604333162533727	0.8031987597861915	0.14075665023525613	0.10760433316253372	0.25327122150544595	0.20206669566375088	0.17608897879957963	1690.6329735375027	836.8921925156399	213.91474169341703	1424.7611788326117	1113.2724534215001	686.4020629105687	867.9074943067577	867.9074943067577	867.9074943067577	32.47269763971637	28.298004020218926	22.576920236957214	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09995504101451669	0.0995153601904059	0.07525991852978386	0.0117288406703165	0.009131139214274395	0.00909462622880543	100	2000	200	0.7	0.00005	1.7	0.4	0.8500000000000001
367	3	3	0.6760276206874535	0.06310804775749734	0.004868239385055317	0.7760276206874535	0.16310804775749735	0.10486823938505531	0.2758553950931897	0.19500239802597824	0.17624110285430966	1966.4589338453839	683.9129310517932	218.09744229392584	1422.669828532357	1189.7620841534235	548.4890827566282	867.9074943067577	867.9074943067577	867.9074943067577	32.4446685457481	29.32314794140846	20.72855658419691	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09997524975274083	0.09908568708258297	0.07633786709409225	0.01158240333769406	0.009167105481427214	0.009092955026229236	100	2000	200	0.7	0.00005	1.7	0.45	0.8500000000000001
368	3	3	0.6516247352663552	0.08362174185564641	0.0036589761397940457	0.7516247352663552	0.18362174185564642	0.10365897613979404	0.29218495336193945	0.1913023577099004	0.17638590541208204	2139.3344023256504	599.2790134458742	222.07213369684214	1420.682482830899	1232.079042956383	462.0513485164949	867.9074943067577	867.9074943067577	867.9074943067577	32.418033362055134	29.89029635963159	19.570084292335174	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09998289958579763	0.09862383025446976	0.07731385011140493	0.011452936718791882	0.00920608302669249	0.009092322568017954	100	2000	200	0.7	0.00005	1.7	0.5	0.8500000000000001
369	3	3	0.6292991172155655	0.10337762767951092	0.0029535575567675833	0.7292991172155655	0.20337762767951093	0.10295355755676758	0.30505597432055725	0.18887732103095067	0.17652582679464976	2262.552323682806	542.0104304141025	225.90664672361007	1418.765226317515	1260.7133344722688	400.442387837917	867.9074943067577	867.9074943067577	867.9074943067577	32.392337541049734	30.274064324049654	18.744376926172016	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09998694760772632	0.09812839746819925	0.0782126223701342	0.011336246141783064	0.009248264317374183	0.00909198792902725	100	2000	200	0.7	0.00005	1.7	0.55	0.8500000000000001
370	3	3	0.6085362641767758	0.12269221429257403	0.0024858249964875515	0.7085362641767757	0.22269221429257402	0.10248582499648755	0.31558227749479295	0.1871180532251598	0.176662931809515	2355.8523993844883	499.53530074657397	229.6580859492973	1416.8895067046715	1281.950899306033	353.7923499870759	867.9074943067577	867.9074943067577	867.9074943067577	32.367198413816894	30.55869846702919	18.119154889296734	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09998944941233166	0.09760275243815798	0.07905295248791652	0.011229273955130112	0.009293442568532114	0.009091781123943725	100	2000	200	0.7	0.00005	1.7	0.6000000000000001	0.8500000000000001
371	3	3	0.5889311321517345	0.14173016053170856	0.0021509034534781925	0.6889311321517345	0.24173016053170857	0.10215090345347819	0.3243916993838739	0.1857609215732891	0.1767991158410121	2429.280675605336	466.21950469242245	233.37856554456476	1415.0292669070377	1298.608797333109	317.0782118766521	867.9074943067577	867.9074943067577	867.9074943067577	32.342266753116604	30.78195412585308	17.627097663428785	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999114670836798	0.09704970093390015	0.07984987342424428	0.011129676224231265	0.009341455335942219	0.00909164082679685	100	2000	200	0.7	0.00005	1.7	0.65	0.8500000000000001
372	3	3	0.5701439486342973	0.16062181896425828	0.0018983009142945042	0.6701439486342973	0.2606218189642583	0.10189830091429451	0.3318892757217392	0.1846680916952185	0.17693627948748414	2488.703899076273	439.0360528143752	237.1200186412991	1413.1585403586705	1312.2005232721326	287.36660014118354	867.9074943067577	867.9074943067577	867.9074943067577	32.317194544885034	30.964115748174116	17.22889103243969	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999237291294505	0.09647061212913016	0.0806162107370979	0.01103555304140084	0.009392263085584366	0.009091539472391089	100	2000	200	0.7	0.00005	1.7	0.7000000000000001	0.8500000000000001
373	3	3	0.5518667253180278	0.1795055203587304	0.0017004855518031549	0.6518667253180278	0.2795055203587304	0.10170048555180317	0.33835549716262886	0.183758362018347	0.17707651542601052	2537.8379283153517	416.16049712197395	240.93928308713527	1411.2489081357526	1323.6383011183332	262.7995855216442	867.9074943067577	867.9074943067577	867.9074943067577	32.29160090759983	31.117409316449315	16.89963430237047	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999329992038128	0.09586498614336214	0.08136378406396154	0.010945255937515951	0.009445993774049168	0.009091462850226795	100	2000	200	0.7	0.00005	1.7	0.75	0.8500000000000001
374	3	3	0.5337918782162498	0.1985549753529167	0.0015410888874585638	0.6337918782162498	0.2985549753529167	0.10154108888745857	0.34399344916392705	0.1829794218566169	0.17722236101311942	2579.170861691789	396.3929402440129	244.9049119842298	1409.2660936872053	1333.5220795573136	242.1331188334256	867.9074943067577	867.9074943067577	867.9074943067577	32.26502645352907	31.24987557740717	16.622654239907558	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999402522402166	0.09522989259942424	0.08210458155283235	0.010857223203672965	0.009503003141955802	0.009091402900869652	100	2000	200	0.7	0.00005	1.7	0.8	0.8500000000000001
375	3	3	0.5155733485178531	0.21801197357185964	0.001409734742561586	0.6155733485178531	0.3180119735718596	0.1014097347425616	0.34895487557073024	0.1822947166525541	0.17737721388697136	2614.4392305089427	378.8773184762097	249.10831648875183	1407.1643914349443	1342.2798904412152	224.49893442484884	867.9074943067577	867.9074943067577	867.9074943067577	32.236858618654736	31.367251181193584	16.386314009491947	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999460817939182	0.09455893029057466	0.08285226974816925	0.010769795964193078	0.009563984608688599	0.009091354717761124	100	2000	200	0.7	0.00005	1.7	0.8500000000000001	0.8500000000000001
376	3	3	0.4967623706993404	0.23824476137135547	0.0012995105082524551	0.5967623706993403	0.33824476137135545	0.10129951050825245	0.3533559203833764	0.18167610703548717	0.17754613935014107	2644.895198726571	362.9389804609725	253.68535238896132	1404.8758734848395	1350.2490594488338	209.2709503160347	867.9074943067577	867.9074943067577	867.9074943067577	32.206187006795275	31.47405709837371	16.182222615773057	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999508696350824	0.09384003950458747	0.08362474393724623	0.010680937089347548	0.009630196644482421	0.009091315145118784	100	2000	200	0.7	0.00005	1.7	0.9	0.8500000000000001
377	3	3	0.4766697410678347	0.2598808051807155	0.0012056244800540572	0.5766697410678348	0.35988080518071547	0.10120562448005406	0.35728721995324486	0.18109837549196522	0.17773773456912068	2671.465993650796	347.95552527910996	258.8660954826673	1402.2855019379865	1357.740787039765	195.98555285392203	867.9074943067577	867.9074943067577	867.9074943067577	32.17146983507581	31.57446415911594	16.00416652740463	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999548723406586	0.09305026744268845	0.0844496470900757	0.01058765205386432	0.009704001986760021	0.009091282062072615	100	2000	200	0.7	0.00005	1.7	0.9500000000000001	0.8500000000000001
378	3	3	0.45397529874432296	0.2841932588025687	0.0011246453998986494	0.5539752987443229	0.38419325880256866	0.10112464539989864	0.3608206586914397	0.1805316326191535	0.17796957933669838	2694.8536633575527	333.16388060002134	265.1202721840514	1399.1584135872945	1365.1366093793094	184.29171800054385	867.9074943067577	867.9074943067577	867.9074943067577	32.12955937501659	31.673585860201854	15.847441183058946	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999582686628877	0.09214030813076302	0.0853800556446416	0.010484372159791035	0.009790454114547716	0.009091253991077342	100	2000	200	0.7	0.00005	1.7	1.	0.8500000000000001
379	3	0	"ros"	"Median[ros]"	"ros"	"ca"	"Median[ca]"	"ca"	"nadph"	"Median[nadph]"	"nadph"	"gsh"	"Median[gsh]"	"gsh"	"gssg"	"Median[gssg]"	"gssg"	"cys"	"Median[cys]"	"cys"	"cys2"	"Median[cys2]"	"cys2"	"glu"	"Median[glu]"	"glu"	"pptaseRed"	"Median[pptaseRed]"	"pptaseRed"	"rtkPhos"	"Median[rtkPhos]"	"rtkPhos"	100	2000	200	0.7	0.00005	1.7	0.	0.9
380	3	1	1.3200840599071069	1.3200840599071069	1.3200840599071069	1.420084059907107	1.420084059907107	1.420084059907107	0.17388421669032358	0.17388421669032358	0.17388421669032358	152.47241386609292	152.47241386609292	152.47241386609292	1455.4823427462736	1455.4823427462736	1455.4823427462736	867.9074943067577	867.9074943067577	867.9074943067577	32.884434683503855	32.884434683503855	32.884434683503855	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.053596728926344324	0.053596728926344324	0.053596728926344324	0.01572407916070916	0.01572407916070916	0.01572407916070916	100	2000	200	0.7	0.00005	1.7	0.05	0.9
381	3	1	1.0817168136884512	1.0817168136884512	1.0817168136884512	1.181716813688451	1.181716813688451	1.181716813688451	0.17444427965484213	0.17444427965484213	0.17444427965484213	168.22740712245476	168.22740712245476	168.22740712245476	1447.6048461180926	1447.6048461180926	1447.6048461180926	867.9074943067577	867.9074943067577	867.9074943067577	32.778857395376086	32.778857395376086	32.778857395376086	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.06086395148432266	0.06086395148432266	0.06086395148432266	0.014111547254336103	0.014111547254336103	0.014111547254336103	100	2000	200	0.7	0.00005	1.7	0.1	0.9
382	3	1	0.9629379812129807	0.9629379812129807	0.9629379812129807	1.0629379812129807	1.0629379812129807	1.0629379812129807	0.1747992607403834	0.1747992607403834	0.1747992607403834	178.16101818117681	178.16101818117681	178.16101818117681	1442.6380405887317	1442.6380405887317	1442.6380405887317	867.9074943067577	867.9074943067577	867.9074943067577	32.71229032677564	32.71229032677564	32.71229032677564	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.06491451692537498	0.06491451692537498	0.06491451692537498	0.013348547665282763	0.013348547665282763	0.013348547665282763	100	2000	200	0.7	0.00005	1.7	0.15000000000000002	0.9
383	3	1	0.8859305313514791	0.8859305313514791	0.8859305313514791	0.9859305313514791	0.9859305313514791	0.9859305313514791	0.1750672084625741	0.1750672084625741	0.1750672084625741	185.63245165615655	185.63245165615655	185.63245165615655	1438.9023238512418	1438.9023238512418	1438.9023238512418	867.9074943067577	867.9074943067577	867.9074943067577	32.662222791240715	32.662222791240715	32.662222791240715	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.06769335762456873	0.06769335762456873	0.06769335762456873	0.012871113188751844	0.012871113188751844	0.012871113188751844	100	2000	200	0.7	0.00005	1.7	0.2	0.9
384	3	1	0.8295716284652532	0.8295716284652532	0.8295716284652532	0.9295716284652533	0.9295716284652533	0.9295716284652533	0.1752868912164799	0.1752868912164799	0.1752868912164799	191.74102765497048	191.74102765497048	191.74102765497048	1435.8480358518348	1435.8480358518348	1435.8480358518348	867.9074943067577	867.9074943067577	867.9074943067577	32.621288029937865	32.621288029937865	32.621288029937865	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.06980061546999031	0.06980061546999031	0.06980061546999031	0.01253123167171635	0.01253123167171635	0.01253123167171635	100	2000	200	0.7	0.00005	1.7	0.25	0.9
385	3	1	0.7852807612280093	0.7852807612280093	0.7852807612280093	0.8852807612280094	0.8852807612280094	0.8852807612280094	0.17547614735216413	0.17547614735216413	0.17547614735216413	196.99128633404055	196.99128633404055	196.99128633404055	1433.2229065123	1433.2229065123	1433.2229065123	867.9074943067577	867.9074943067577	867.9074943067577	32.586105020698454	32.586105020698454	32.586105020698454	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.07149816425874539	0.07149816425874539	0.07149816425874539	0.012270215029937836	0.012270215029937836	0.012270215029937836	100	2000	200	0.7	0.00005	1.7	0.30000000000000004	0.9
386	3	1	0.7487815548967677	0.7487815548967677	0.7487815548967677	0.8487815548967677	0.8487815548967677	0.8487815548967677	0.1756447754886801	0.1756447754886801	0.1756447754886801	201.6597606774104	201.6597606774104	201.6597606774104	1430.888669340615	1430.888669340615	1430.888669340615	867.9074943067577	867.9074943067577	867.9074943067577	32.554820661965515	32.554820661965515	32.554820661965515	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.07292300581145822	0.07292300581145822	0.07292300581145822	0.012059379543883118	0.012059379543883118	0.012059379543883118	100	2000	200	0.7	0.00005	1.7	0.35000000000000003	0.9
387	3	3	0.7176522148141316	0.03003464198673718	0.009853657905141346	0.8176522148141315	0.13003464198673717	0.10985365790514134	0.239759752514336	0.20693937966190748	0.17579881410430587	1500.7706877958146	936.3247540820556	205.91649644051142	1428.7603014590643	1063.5561726382923	781.3332057814127	867.9074943067577	867.9074943067577	867.9074943067577	32.52629544390722	27.631686997357598	23.849224510286707	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09993438576204433	0.09968025402194658	0.07415558286714746	0.01188275294318446	0.00911741141481952	0.009096334991715192	100	2000	200	0.7	0.00005	1.7	0.4	0.9
388	3	3	0.6903930162968405	0.05307132224828435	0.005503209426234013	0.7903930162968404	0.15307132224828435	0.10550320942623401	0.2662752531651743	0.1967087502777486	0.1759423156738792	1855.1684789914855	721.870931037515	209.87534299941976	1426.7808781796102	1170.7830841605626	604.1343101835774	867.9074943067577	867.9074943067577	867.9074943067577	32.49976643960982	29.06878396701399	21.47433566685286	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09997034459409246	0.09927017432277606	0.07524715788176295	0.01173059636060819	0.00915162811991197	0.009093360611818249	100	2000	200	0.7	0.00005	1.7	0.45	0.9
389	3	3	0.6660100630856607	0.07296521436962196	0.003977078986331639	0.7660100630856607	0.17296521436962195	0.10397707898633164	0.2839994601914876	0.19228422514389798	0.17607819889140192	2055.162382010652	622.0555213900681	213.61807037452795	1424.9095144920561	1220.690788984286	504.13735867399424	867.9074943067577	867.9074943067577	867.9074943067577	32.474685692189894	29.73766652966975	20.13413744656324	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09998065209085422	0.09884062957765477	0.0762325223903701	0.011596552811862011	0.009187745457559375	0.009092508372962797	100	2000	200	0.7	0.00005	1.7	0.5	0.9
